timestamp,reason,side,price,qty,strategy,symbol,exchange,fee_cost,slippage_pnl,realized_pnl,realized_pnl_total,equity_after
121,order,buy,3348.71352,0.03484866,trend_following,ETHUSDT,okx_spot,0.11669817889588317,-0.0,-0.11669817889588317,-0.11669817889588317,9999.883301821104
125,order,sell,3314.01,0.00845657,trend_following,ETHUSDT,okx_spot,0.0280251575457,-0.0,-0.3214979036720964,-0.4381960825679796,9998.645905494275
125,order,sell,3282.52,0.02639208,trend_following,ETHUSDT,okx_spot,0.08663253044159999,0.8310865992000062,-2.664703804963201,-3.1028998875311804,9997.728186049735
128,order,buy,3329.34384,0.01204188,trend_following,ETHUSDT,okx_spot,0.0400915590000192,-0.0,-0.0400915590000192,-3.1429914465311994,9997.688094958974
129,order,sell,3354.21,0.00845658,trend_following,ETHUSDT,okx_spot,0.0283651452018,-0.3399545159999985,0.5218719061048063,-2.621119540426393,9997.959165377213
129,order,buy,3341.23,0.00374729,trend_following,ETHUSDT,okx_spot,0.0125205577667,-0.0,-0.0125205577667,-2.633640098193093,9997.900107495647
130,order,buy,3354.21,0.00640722,trend_following,ETHUSDT,okx_spot,0.021491161396199998,-0.0,-0.021491161396199998,-2.655131259589293,9997.973793482251
136,order,sell,3344.05,0.01373981,trend_following,ETHUSDT,okx_spot,0.045946611630500005,-0.0,-0.04775052287858788,-2.702881782467881,9997.78825029942
157,order,buy,3591.7449749999996,0.00290109,trend_following,ETHUSDT,okx_spot,0.010419975429522749,-0.0,-0.010419975429522749,-2.7133017578974035,9997.77783280094
157,order,sell,3598.88,0.00290109,trend_following,ETHUSDT,okx_spot,0.0104406747792,-0.7392847646999997,0.7495459152263582,-1.9637558426710453,9997.788091547189
158,order,buy,3592.57,0.03251862,trend_following,ETHUSDT,okx_spot,0.1168254186534,-2.038485464133294,1.9216600454798942,-0.042095797191151085,9997.671266065436
158,order,sell,3592.57,0.01083873,trend_following,ETHUSDT,okx_spot,0.0389388962361,-2.6936411795999997,2.6547022861166174,2.6126064889254663,9997.632327169198
159,order,sell,3620.78,0.01373982,trend_following,ETHUSDT,okx_spot,0.04974886545960001,-4.4853642390000035,4.8232156992299124,7.435822188155379,9998.194168282738
159,order,sell,3620.78,0.00423239,trend_following,ETHUSDT,okx_spot,0.0153245530642,-0.11939572190000015,0.22346689181070223,7.659289079966081,9998.178843729675
160,order,buy,3541.98,0.01120384,trend_following,ETHUSDT,okx_spot,0.0396837772032,-0.13440238502399823,0.09471860782079823,7.7540076877868795,9997.84699398047
160,order,buy,3541.98,0.0094474,trend_following,ETHUSDT,okx_spot,0.033462501852000004,-0.7444551200000017,0.7109926181480017,8.46500030593488,9997.81353147862
161,order,sell,3575.7,0.01228196,trend_following,ETHUSDT,okx_spot,0.043916604372,-0.41414769119999756,0.6898035136294459,9.154803819564327,9998.590997993846
