timestamp,reason,side,price,qty,strategy,symbol,exchange,fee_cost,slippage_pnl,realized_pnl,realized_pnl_total,equity_after
1819,order,buy,3824.34,2.59404718,momentum,ETHUSDT,okx_spot,9.9205183923612,79.48160559519967,-89.40212398756087,-89.40212398756087,9990.07948160764
1828,order,sell,3795.69,2.59404718,momentum,ETHUSDT,okx_spot,9.8461989406542,0.0,-84.16565064765446,-173.56777463521533,9905.913830959984
2822,order,buy,3366.37,2.92556773,momentum,ETHUSDT,okx_spot,9.8485434392401,57.370383185300376,-67.21892662454047,-240.7867012597558,9896.065287520743
2824,order,sell,3351.99,2.92556773,momentum,ETHUSDT,okx_spot,9.806473775282699,43.269146726699894,-95.1452844593829,-335.9319857191387,9844.189149788059
3211,order,buy,3456.89,2.84030628,momentum,ETHUSDT,okx_spot,9.8186263762692,25.56275652,-35.3813828962692,-371.3133686154079,9834.37052341179
3215,order,sell,3454.02,2.84030628,momentum,ETHUSDT,okx_spot,9.8104746972456,0.0,-17.962153720845283,-389.2755223362532,9816.408369690944
6829,order,buy,1998.64,4.88378526,momentum,ETHUSDT,okx_spot,9.7609285720464,55.47980055359951,-65.24072912564591,-454.51625146189906,9806.647441118897
6832,order,sell,1986.46,4.88378526,momentum,ETHUSDT,okx_spot,9.7014440675796,27.83757598200022,-97.02352451638015,-551.5397759782792,9737.461492584518
6952,order,buy,2012.28,4.83392648,momentum,ETHUSDT,okx_spot,9.7272135771744,10.24792413760057,-19.97513771477497,-571.5149136930542,9727.734279007344
6959,order,sell,2009.83,4.83392648,momentum,ETHUSDT,okx_spot,9.715370457298398,0.0,-21.558490333298572,-593.0734040263527,9706.175788674043
8808,order,buy,1841.67,5.25889015,momentum,ETHUSDT,okx_spot,9.685140222550501,21.0355606,-30.7207008225505,-623.7941048489032,9696.490648451492
8812,order,sell,1840.99,5.25889015,momentum,ETHUSDT,okx_spot,9.6815641772485,0.0,-13.257609479248853,-637.051714328152,9683.233038972243
8838,order,buy,1834.99,5.27172326,momentum,ETHUSDT,okx_spot,9.6735594648674,6.1151989816004315,-15.788758446467831,-652.8404727746198,9673.559479507376
8839,order,sell,1835.26,5.25889015,momentum,ETHUSDT,okx_spot,9.651430736689,0.0,-8.231530396189093,-661.0720031708089,9665.331414050888
8842,order,sell,1818.01,0.0128331,momentum,ETHUSDT,okx_spot,0.023330704131,0.0,-0.24123674213102372,-661.3132399129399,9665.086712199258
10372,order,buy,2473.78,3.76317293,momentum,ETHUSDT,okx_spot,9.309261930775401,216.08138964059856,-225.39065157137395,-886.7038914843139,9655.777456826181
10372,order,sell,2473.78,0.01283311,momentum,ETHUSDT,okx_spot,0.031746290855800004,8.415568544700003,-8.447314813771927,-895.1512062980859,9655.745710535326
10372,order,sell,2473.78,0.01283311,momentum,ETHUSDT,okx_spot,0.031746290855800004,8.318935226400002,-8.350681495471926,-903.5018877935578,9655.71396424447
10372,order,sell,2473.78,3.73750672,momentum,ETHUSDT,okx_spot,9.2457693738016,1746.2378897184008,-1755.4836527478697,-2658.9855405414273,9646.46819487067
11469,order,buy,2435.04,3.95756593,momentum,ETHUSDT,okx_spot,9.636831342187199,6.648710762399352,-16.28554210458655,-2675.271082646014,9636.831363528481
11469,order,sell,2435.04,3.95756593,momentum,ETHUSDT,okx_spot,9.636831342187199,1682.7966090953,-1692.4334404374872,-4367.704523083501,9627.194532186293
11499,order,buy,2436.61,3.94528696,momentum,ETHUSDT,okx_spot,9.613125659605599,8.087838267998922,-17.70096392760452,-4385.405487011106,9617.581406526688
11499,order,sell,2440.37,1.09641976,momentum,ETHUSDT,okx_spot,2.6756698897112003,475.6378560856,-474.19098767771123,-4859.596474688817,9629.740015606576
11499,order,sell,2440.37,0.87636055,momentum,ETHUSDT,okx_spot,2.1386439954035,377.30827119699995,-376.1517995244034,-5235.74827421322,9627.601371611172
11499,order,sell,2440.37,1.97250665,momentum,ETHUSDT,okx_spot,4.8136460534604995,1182.2810358769998,-1179.6780569264604,-6415.42633113968,9622.787725557711
11545,order,buy,2464.11,3.8463611,momentum,ETHUSDT,okx_spot,9.477856850121002,144.93088624799938,-154.4087430981204,-6569.835074237801,9613.30986870759
11546,order,sell,2476.21,0.01283311,momentum,ETHUSDT,okx_spot,0.031777475313100004,8.553652808299999,-8.430149652613004,-6578.265223890414,9659.819060542277
11546,order,sell,2476.21,3.2863835,momentum,ETHUSDT,okx_spot,8.137775686535,2087.57652687,-2055.9490622065355,-8634.214286096949,9651.681284855742
11546,order,sell,2476.21,0.01283311,momentum,ETHUSDT,okx_spot,0.031777475313100004,8.350119683700001,-8.226616528013915,-8642.440902624963,9651.649507380429
11547,order,sell,2480.87,0.53431138,momentum,ETHUSDT,okx_spot,1.3255570733006001,2.4898910307999222,5.139610624698964,-8637.301292000264,9652.81384133793
11817,order,buy,2516.59,3.83184017,momentum,ETHUSDT,okx_spot,9.6431706534203,2.184148896898885,-11.827319550319185,-8649.128611550583,9643.170670684509
11820,order,sell,2516.7,3.83184017,momentum,ETHUSDT,okx_spot,9.643592155839,1.8776016832991635,-11.099691420440308,-8660.228302971023,9633.94858094737
11834,order,buy,2520.49,3.81480983,momentum,ETHUSDT,okx_spot,9.6151900284167,3.81480983,-13.4299998584167,-8673.65830282944,9624.333390918951
11835,order,sell,2517.79,3.81480983,momentum,ETHUSDT,okx_spot,9.6048900418757,4.158142714700555,-24.063019297576435,-8697.721322127018,9604.428514336078
11900,order,buy,2520.17,3.78359493,momentum,ETHUSDT,okx_spot,9.5353024347381,54.10540749899897,-63.64070993373707,-8761.362032060755,9594.893211901339
11901,order,sell,2524.1,3.78359493,momentum,ETHUSDT,okx_spot,9.550171962813,23.874484008299795,-18.555127896213005,-8779.917159956969,9600.212568013425
