timestamp,reason,side,price,qty,strategy,symbol,exchange,fee_cost,slippage_pnl,realized_pnl,realized_pnl_total,equity_after
3769,order,buy,3115.5,3.17267696,momentum,ETHUSDT,okx_spot,7.907580055104,0.0,-7.907580055104,-7.907580055104,9992.092419944896
3770,order,sell,3115.500000001,3.17267696,momentum,ETHUSDT,okx_spot,7.907580055106538,0.0,-7.907580051933895,-15.815160107037894,9984.184839892961
5836,order,buy,3349.87,2.96416003,momentum,ETHUSDT,okx_spot,7.94364060775688,0.0,-7.94364060775688,-23.758800714794774,9976.241199285205
5839,order,sell,3342.08,2.96416003,momentum,ETHUSDT,okx_spot,9.9064599530624,-0.0,-32.997266586762294,-56.75606730155707,9943.243932698442
5945,order,buy,3359.86,2.94101589,momentum,ETHUSDT,okx_spot,7.905121318540321,0.0,-7.905121318540321,-64.66118862009739,9935.338811379901
5947,order,sell,3364.030000001,2.94101589,momentum,ETHUSDT,okx_spot,7.914932547551714,0.0,4.349103716689485,-60.31208490340791,9939.68791509659
6354,order,buy,3413.3192,2.89007789,momentum,ETHUSDT,okx_spot,7.891806681145991,0.0,-7.891806681145991,-68.2038915845539,9931.796108415445
6356,order,sell,3407.610000001,2.89007789,momentum,ETHUSDT,okx_spot,7.878606654996633,0.0,-24.378639341693958,-92.58253092624786,9907.41746907375
6709,order,buy,3331.0862500000003,2.95154807,momentum,ETHUSDT,okx_spot,7.8654889537528305,0.0,-7.8654889537528305,-100.44801988000069,9899.551980119999
6711,order,sell,3333.0,2.95154807,momentum,ETHUSDT,okx_spot,9.83750971731,-0.0,-4.188984598348357,-104.63700447834904,9895.362995521651
7731,order,buy,3575.19,2.75310591,momentum,ETHUSDT,okx_spot,7.87430137469832,0.0,-7.87430137469832,-112.51130585304736,9887.488694146952
7759,order,sell,3546.29,2.75310591,momentum,ETHUSDT,okx_spot,7.81064956605912,0.0,-87.37541036505938,-199.88671621810676,9800.113283781893
9434,order,buy,3716.99,2.61387812,momentum,ETHUSDT,okx_spot,7.772607066607039,0.0,-7.772607066607039,-207.6593232847138,9792.340676715286
9436,order,sell,3706.55,2.61387812,momentum,ETHUSDT,okx_spot,7.7507759565488,0.0,-35.039663529347756,-242.69898681406156,9757.30101318594
9644,order,buy,3837.67,2.52363707,momentum,ETHUSDT,okx_spot,7.7479090195415194,0.0,-7.7479090195415194,-250.44689583360307,9749.553104166398
9646,order,sell,3846.6,2.52363707,momentum,ETHUSDT,okx_spot,7.7659378827696,0.0,14.770141152329991,-235.67675468127308,9764.323245318728
9748,order,buy,3911.46725,2.47851434,momentum,ETHUSDT,okx_spot,7.755702135652292,0.0,-7.755702135652292,-243.43245681692537,9756.567543183077
