timestamp,reason,side,price,qty,strategy,symbol,exchange,fee_cost,slippage_pnl,realized_pnl,realized_pnl_total,equity_after
186,order,buy,2437.99,4.0976419,breakout_atr,ETHUSDT,okx_spot,9.990009975781,-89.57162456109015,79.58161458530915,79.58161458530915,9990.009990024218
187,order,sell,2440.85,4.0976419,breakout_atr,ETHUSDT,okx_spot,10.001729231615,-11.719255834000522,13.436782436386043,93.0183970216952,9991.727516626603
188,order,buy,2451.62,1.23314886,breakout_atr,ETHUSDT,okx_spot,3.0232124081531997,-10.147964245086808,7.1247518369336085,100.1431488586288,9988.70430421845
191,order,buy,2451.22,2.7229092,breakout_atr,ETHUSDT,okx_spot,6.674449489224,-23.8254555,17.151006010776,117.2941548694048,9981.536595185225
192,order,sell,2453.5,1.23314886,breakout_atr,ETHUSDT,okx_spot,3.02553072801,-2.811579400800247,2.443873392758266,119.73802826216307,9987.530876834018
192,order,sell,2453.5,2.7229092,breakout_atr,ETHUSDT,okx_spot,6.6806577222,-6.208232976000545,5.39630336663222,125.1343316287953,9980.850219111817
207,order,buy,2482.4,4.0166288,breakout_atr,ETHUSDT,okx_spot,9.970879333120001,-15.39370979285461,5.422830459734609,130.5571620885299,9970.879339778698
208,order,sell,2540.34,4.0166288,breakout_atr,ETHUSDT,okx_spot,10.203602805792002,-232.72347267200024,455.2433425382085,585.8005046267384,10193.399209644906
4479,order,buy,2483.6412,1.89090558,breakout_atr,ETHUSDT,okx_spot,4.696331003797896,-0.0,-4.696331003797896,581.1041736229405,10188.702878641107
4479,order,buy,2486.2324949999997,1.6384535,breakout_atr,ETHUSDT,okx_spot,4.073576333246482,-0.0,-4.073576333246482,577.030597289694,10189.529196482787
4480,order,sell,2462.62,3.52935908,breakout_atr,ETHUSDT,okx_spot,8.691470257589598,104.61020313120115,-191.73875284357047,385.29184444612355,10097.500752595492
4522,order,buy,2868.61,3.51648127,breakout_atr,ETHUSDT,okx_spot,10.0874133359347,-168.73663066512688,158.64921732919217,543.9410617753157,10087.413339259558
4522,order,sell,2868.61,1.23314886,breakout_atr,ETHUSDT,okx_spot,3.5374231512846004,-514.7040026754004,511.1665795241158,1055.1076412994314,10083.875916108274
4523,order,sell,2879.38,2.28333241,breakout_atr,ETHUSDT,okx_spot,6.5745816747058,-951.6016151916004,969.6185235725947,2024.726164872026,10101.892824489267
4523,order,buy,2879.38,3.50485209,breakout_atr,ETHUSDT,okx_spot,10.0918010109042,-130.43135315182516,120.33955214092096,2145.065717012947,10091.801023478363
4523,order,sell,2879.38,3.50485209,breakout_atr,ETHUSDT,okx_spot,10.0918010109042,-1356.7983410807997,1346.7065400698955,3491.7722570828428,10081.70922246746
4524,order,buy,2865.3,0.9995261,breakout_atr,ETHUSDT,okx_spot,2.8639421343300002,-51.27020153171072,48.406259397380715,3540.1785164802236,10078.84528033313
4525,order,sell,2840.9,0.9995261,breakout_atr,ETHUSDT,okx_spot,2.83955369749,-378.1007331080002,350.8727425705103,3891.0512590507337,10051.617289795638
4564,order,buy,2738.9,3.66628051,breakout_atr,ETHUSDT,okx_spot,10.041575688839,-406.30875490180546,396.2671792129665,4287.3184382637,10041.575714106799
4564,order,sell,2738.9,0.02450699,breakout_atr,ETHUSDT,okx_spot,0.067122194911,-6.044404013599997,5.977281818688997,4293.295720082389,10041.508591911888
4565,order,sell,2733.08,0.24650057,breakout_atr,ETHUSDT,okx_spot,0.6737057778556,-66.6685441622,64.56020506694455,4357.855925149334,10019.639764247633
4565,order,buy,2733.08,0.27051817,breakout_atr,ETHUSDT,okx_spot,0.7393478000636,-31.554091481035467,30.814743680971866,4388.670668830307,10018.900416447568
4568,order,sell,2667.75,3.66579112,breakout_atr,ETHUSDT,okx_spot,9.779414260380001,-103.19202002800034,-165.83401667098133,4222.836652159325,9769.63486831759
4568,order,buy,2667.75,0.33115714,breakout_atr,ETHUSDT,okx_spot,0.8834444602350001,-60.26170791079094,59.37826345055594,4282.214915609881,9768.751423857353
