timestamp,reason,side,price,qty,strategy,symbol,exchange,fee_cost,slippage_pnl,realized_pnl,realized_pnl_total,equity_after
123,order,buy,2483.16,1.05640194,scalp_pingpong,ETHUSDT,okx_spot,2.6232150413304,6.201079387800365,-8.824294429130765,-8.824294429130765,9997.37678495867
124,order,sell,2483.19,0.0695336,scalp_pingpong,ETHUSDT,okx_spot,0.172665140184,0.002086008000013913,-0.17266514018400056,-8.996959569314765,9997.235811876686
125,order,buy,2483.19,0.20813287,scalp_pingpong,ETHUSDT,okx_spot,0.5168334614553001,0.0,-0.5168334614553001,-9.513793030770065,9996.718978415232
126,order,sell,2484.05,1.19500121,scalp_pingpong,ETHUSDT,okx_spot,2.9684427557005,0.0,-1.9111356648997289,-11.424928695669795,9994.778236700131
128,order,buy,2470.82,0.98641498,scalp_pingpong,ETHUSDT,okx_spot,2.4372538608836005,1.2034262755998026,-3.640680136483403,-15.065608832153199,9992.340982839247
129,order,sell,2470.82,0.02403607,scalp_pingpong,ETHUSDT,okx_spot,0.059388802477400006,0.0,-0.059388802477400006,-15.1249976346306,9992.28159403677
130,order,sell,2455.81,0.96237891,scalp_pingpong,ETHUSDT,okx_spot,2.3634197509671,0.0,-16.80872719006731,-31.933724824697908,9975.472866846701
140,order,buy,2455.44,1.38335022,scalp_pingpong,ETHUSDT,okx_spot,3.3967334641968003,-0.04150050660027679,-3.3552329575965234,-35.28895778229443,9972.076133382505
141,order,sell,2455.44,0.70030545,scalp_pingpong,ETHUSDT,okx_spot,1.719558014148,0.0,-1.719558014148,-37.00851579644243,9970.356575368356
142,order,buy,2447.21,0.16783164,scalp_pingpong,ETHUSDT,okx_spot,0.41071926772440004,0.29034873720000304,-0.7010680049244031,-37.70958380136683,9964.324397643531
143,order,buy,2442.62,0.23686766,scalp_pingpong,ETHUSDT,okx_spot,0.5785776836692,1.0872225594000344,-1.6658002430692345,-39.37538404443607,9959.840297237963
145,order,sell,2449.61,0.40173626,scalp_pingpong,ETHUSDT,okx_spot,0.9840971598586001,0.22497230559997808,-1.919530712702207,-41.29491475713827,9966.459531127404
146,order,sell,2456.73,0.68600781,scalp_pingpong,ETHUSDT,okx_spot,1.6853359670613,4.884375607199925,-2.898524849517342,-44.193439606655616,9969.658570767542
149,order,buy,2451.7,1.62818938,scalp_pingpong,ETHUSDT,okx_spot,3.991831902946,6.626730776600267,-10.618562679546267,-54.81200228620188,9965.666738864596
150,order,sell,2451.7,0.86767456,scalp_pingpong,ETHUSDT,okx_spot,2.1272777187519996,0.0,-2.1272777187519996,-56.93928000495388,9963.539461145843
151,order,buy,2450.27,0.34062803,scalp_pingpong,ETHUSDT,okx_spot,0.8346306430681001,0.24525218159993187,-1.0798828246680319,-58.01916282962191,9961.617294310176
152,order,sell,2450.27,0.10430196,scalp_pingpong,ETHUSDT,okx_spot,0.2555679635292,0.0,-0.358581079819364,-58.37774390944128,9961.361726346648
153,order,sell,2449.22,0.99684089,scalp_pingpong,ETHUSDT,okx_spot,2.4414826446057996,0.5382940805999638,-5.010982736015894,-63.38872664545717,9957.87356076754
158,order,buy,2450.28,0.99157377,scalp_pingpong,ETHUSDT,okx_spot,2.4296333771556,5.275172456399711,-7.704805833555311,-71.09353247901248,9955.443927390384
159,order,sell,2450.28,0.07252507,scalp_pingpong,ETHUSDT,okx_spot,0.1777067285196,0.0,-0.1777067285196,-71.27123920753208,9955.266220661866
160,order,buy,2449.6,0.30532447,scalp_pingpong,ETHUSDT,okx_spot,0.747922821712,0.0,-0.747922821712,-72.01916202924407,9953.893344724152
173,order,sell,2451.87,1.22437317,scalp_pingpong,ETHUSDT,okx_spot,3.0020038443279002,1.0774483896001337,-1.9250782540280331,-73.94424028327211,9953.670667975724
3492,order,buy,3998.31,0.69742862,scalp_pingpong,ETHUSDT,okx_spot,2.7885358256322004,-0.5021486063998605,-2.28638721923234,-76.23062750250445,9950.882132150093
3492,order,sell,3998.31,0.69742862,scalp_pingpong,ETHUSDT,okx_spot,2.7885358256322004,1079.1452522984002,-1081.9337881240324,-1158.1644156265368,9948.09359632446
3493,order,buy,3997.59,0.66899262,scalp_pingpong,ETHUSDT,okx_spot,2.6743582077858004,0.48167468639986616,-3.1560328941856666,-1161.3204485207225,9945.419238116674
3494,order,sell,3990.72,0.52694455,scalp_pingpong,ETHUSDT,okx_spot,2.1028881545759996,811.3523319714999,-817.0753291845762,-1978.3957777052988,9938.720370662697
3496,order,buy,3989.0,0.25652277,scalp_pingpong,ETHUSDT,okx_spot,1.0232693295300002,0.0,-1.0232693295300002,-1979.4190470348287,9937.452778652767
3498,order,sell,3987.2,0.39857084,scalp_pingpong,ETHUSDT,okx_spot,1.5891816532479999,0.0,-3.5268020865480256,-1982.9458491213768,9935.146169487518
3499,order,buy,3979.2,0.68370752,scalp_pingpong,ETHUSDT,okx_spot,2.720608963584,3.9655036160001242,-6.686112579584124,-1989.631961700961,9932.425560523934
3501,order,sell,3975.62,0.23967576,scalp_pingpong,ETHUSDT,okx_spot,0.9528597449712,0.0,-1.8108989657712375,-1991.4428606667323,9929.025027857364
3503,order,sell,3974.39,0.44403176,scalp_pingpong,ETHUSDT,okx_spot,1.7647553866264,0.0,-3.900548152226345,-1995.3434088189586,9926.714113405937
3505,order,buy,3970.28,0.28681467,scalp_pingpong,ETHUSDT,okx_spot,1.1387345480076,-1.115709066300094,-0.02302548170750618,-1995.366434300666,9925.57537885793
3506,order,sell,3980.41,0.08744558,scalp_pingpong,ETHUSDT,okx_spot,0.3480692610878,0.46783385299999203,0.0699206113120675,-1995.296513689354,9928.132742203943
3507,order,sell,3980.41,0.19936909,scalp_pingpong,ETHUSDT,okx_spot,0.7935707195269001,0.0,1.2260381621730234,-1994.070475527181,9927.339171484415
3509,order,buy,3979.35,0.72209156,scalp_pingpong,ETHUSDT,okx_spot,2.873455049286,-0.2743947928000788,-2.599060256485921,-1996.669535783667,9924.465716435128
3510,order,sell,3986.4,0.26528167,scalp_pingpong,ETHUSDT,okx_spot,1.057518849288,0.0,0.8127169242120986,-1995.856818859455,9928.498943083841
3511,order,sell,3985.14,0.45680989,scalp_pingpong,ETHUSDT,okx_spot,1.8204513650346001,0.0,0.8244778980654388,-1995.0323409613895,9926.102911257407
3512,order,buy,3965.63,0.51056579,scalp_pingpong,ETHUSDT,okx_spot,2.0247150137977,7.750388692199917,-9.775103705997617,-2004.8074446673872,9924.078196243609
3513,order,sell,3965.63,0.07209735,scalp_pingpong,ETHUSDT,okx_spot,0.2859114140805,0.0,-0.2859114140805,-2005.0933560814678,9923.792284829527
3514,order,buy,3953.76,0.4124619,scalp_pingpong,ETHUSDT,okx_spot,1.6307753617440002,2.40052825799988,-4.0313036197438805,-2009.1246597012118,9916.956889084984
3515,order,sell,3953.76,0.16993211,scalp_pingpong,ETHUSDT,okx_spot,0.6718707792336001,0.0,-1.7112415500516955,-2010.8359012512635,9916.28501830575
3517,order,sell,3957.0,0.21265457,scalp_pingpong,ETHUSDT,okx_spot,0.84147413349,0.6464698927999922,-2.0996211451562745,-2012.9355223964199,9917.649978437461
3518,order,sell,3957.0,0.46834366,scalp_pingpong,ETHUSDT,okx_spot,1.85323586262,0.0,-3.200374090536048,-2016.135896486956,9915.796742574841
3520,order,buy,3944.77,1.48930515,scalp_pingpong,ETHUSDT,okx_spot,5.8749662765655,-13.373960247000028,7.498993970434528,-2008.6369025165213,9909.921776298275
3521,order,sell,3956.79,0.87192555,scalp_pingpong,ETHUSDT,okx_spot,3.4500262969845004,0.9591181049999208,6.071400709015662,-2002.5655018075056,9924.373197904291
3522,order,sell,3958.52,0.6173796,scalp_pingpong,ETHUSDT,okx_spot,2.4439094941920003,1.0680667080000112,4.976993297807927,-1997.5885085096977,9922.9973551181
3528,order,buy,3967.38,0.25245992,scalp_pingpong,ETHUSDT,okx_spot,1.0016044374096,1.1537418343999266,-2.1553462718095266,-1999.7438547815073,9921.99575068069
3529,order,buy,3967.38,0.1379585,scalp_pingpong,ETHUSDT,okx_spot,0.54733379373,0.0,-0.54733379373,-2000.2911885752374,9921.44841688696
3530,order,buy,3974.19,0.09378082,scalp_pingpong,ETHUSDT,okx_spot,0.3727027970358,0.0,-0.3727027970358,-2000.6638913722732,9923.734463530125
3531,order,sell,3985.63,0.48419924,scalp_pingpong,ETHUSDT,okx_spot,1.9298390169212,4.251269327200097,2.016880401678579,-1998.6470109705945,9927.343863818804
3535,order,buy,3994.89,0.29387497,scalp_pingpong,ETHUSDT,okx_spot,1.1739981789033,0.4378737053000695,-1.6118718842033695,-2000.2588828547978,9926.169865639902
3536,order,buy,3991.11,0.01171077,scalp_pingpong,ETHUSDT,okx_spot,0.04673897125470001,0.07120148159999914,-0.11794045285469915,-2000.3768233076526,9925.012279282048
3537,order,buy,3988.46,0.04186092,scalp_pingpong,ETHUSDT,okx_spot,0.1669606049832,0.11093143800000381,-0.2778920429832038,-2000.6547153506358,9924.035516466063
3538,order,buy,3988.46,0.12209619,scalp_pingpong,ETHUSDT,okx_spot,0.4869757699674,0.0,-0.4869757699674,-2001.1416911206031,9923.548540696096
3539,order,sell,3989.67,0.05276241,scalp_pingpong,ETHUSDT,okx_spot,0.21050460430470003,0.0,-0.3624849924080113,-2001.5041761130112,9923.906182940293
3540,order,sell,3978.96,0.41678044,scalp_pingpong,ETHUSDT,okx_spot,1.6583526995424,0.0,-7.322593572938866,-2008.82676968595,9917.78411172835
3541,order,buy,3978.8,0.62663787,scalp_pingpong,ETHUSDT,okx_spot,2.4932667571560008,-6.705025209000172,4.211758451844171,-2004.6150112341059,9915.290844971194
3542,order,sell,3988.21,0.13815523,scalp_pingpong,ETHUSDT,okx_spot,0.5509920698383,1.3000407142999797,-0.5509920698383404,-2005.166003303944,9920.636515258055
3543,order,sell,3990.93,0.48848264,scalp_pingpong,ETHUSDT,okx_spot,1.9495000224552,1.3286727807999024,2.647121619944728,-2002.5188816839993,9920.0156880164
3547,order,buy,3983.48,0.91992706,scalp_pingpong,ETHUSDT,okx_spot,3.6645110449688,-0.7819380009999164,-2.8825730439688835,-2005.4014547279683,9916.351176971431
3548,order,sell,3983.48,0.41942571,scalp_pingpong,ETHUSDT,okx_spot,1.6707739272708,0.0,-1.6707739272708,-2007.072228655239,9914.68040304416
3549,order,sell,3984.78,0.50050135,scalp_pingpong,ETHUSDT,okx_spot,1.994387769453,2.7177223305001452,-4.061458344953019,-2011.1336870001921,9913.336667029707
3552,order,buy,3979.0,0.48069808,scalp_pingpong,ETHUSDT,okx_spot,1.91269766032,2.7784349024000963,-4.691132562720096,-2015.8248195629121,9911.423969369389
3554,order,sell,3973.99,0.02406825,scalp_pingpong,ETHUSDT,okx_spot,0.0956469848175,0.10277142749999955,-0.31900034481754436,-2016.1438199077297,9908.92002500377
3555,order,buy,3968.16,0.14008637,scalp_pingpong,ETHUSDT,okx_spot,0.5558851299792,0.8167035370999898,-1.3725886670791898,-2017.516408574809,9905.70198796489
3556,order,sell,3968.16,0.5967162,scalp_pingpong,ETHUSDT,okx_spot,2.367865356192,0.0,-7.317732713391765,-2024.8341412882007,9903.3341226087
3557,order,buy,3968.16,0.7059861,scalp_pingpong,ETHUSDT,okx_spot,2.8014658025759998,-0.5718487409999614,-2.2296170615760382,-2027.0637583497767,9900.532656806125
3558,order,sell,3986.63,0.7059861,scalp_pingpong,ETHUSDT,okx_spot,2.814505365843,12.072362309999935,-1.84730440884276,-2028.9110627586194,9910.75771470728
3562,order,buy,3984.59,1.0550552,scalp_pingpong,ETHUSDT,okx_spot,4.203962399368,2.057357639999808,-6.261320039367808,-2035.1723827979872,9906.553752307915
3563,order,sell,3985.01,0.46567523,scalp_pingpong,ETHUSDT,okx_spot,1.8557204483023002,0.0,-1.6601368517022552,-2036.8325196496894,9905.141155043611
3564,order,buy,3976.0,0.22666895,scalp_pingpong,ETHUSDT,okx_spot,0.9012357452,0.06573399549999176,-0.9669697406999918,-2037.7994893903895,9898.929605768712
3565,order,sell,3985.46,0.39357638,scalp_pingpong,ETHUSDT,okx_spot,1.5685829194348,3.7232325548000142,-4.0103338881989625,-2041.8098232785885,9905.080845632476
3566,order,sell,3989.99,0.42247254,scalp_pingpong,ETHUSDT,okx_spot,1.6856612098746,1.9138006061998925,-0.31009395501075443,-2042.1199172335992,9905.308985028802
3574,order,buy,3990.18,0.42343461,scalp_pingpong,ETHUSDT,okx_spot,1.6895803121298,2.6718723890999767,-4.361452701229776,-2046.481369934829,9903.619404716674
3574,order,buy,3990.18,0.48290963,scalp_pingpong,ETHUSDT,okx_spot,1.9268963474333998,3.491436624900009,-5.418332972333409,-2051.8997029071625,9901.69250836924
3576,order,sell,4004.53,0.17911369,scalp_pingpong,ETHUSDT,okx_spot,0.7172661450157,0.0,1.8530153064845503,-2050.046687600678,9913.981282068224
3577,order,sell,4000.01,0.72723055,scalp_pingpong,ETHUSDT,okx_spot,2.9089294723055006,0.0,4.239746834194692,-2045.8069407664834,9907.78527050992
3578,order,buy,3964.95,1.25705805,scalp_pingpong,ETHUSDT,okx_spot,4.984172315347499,16.429748713500206,-21.413921028847707,-2067.220861795331,9902.801098194572
