timestamp,reason,side,price,qty,strategy,symbol,exchange,fee_cost,slippage_pnl,realized_pnl,realized_pnl_total,equity_after
198,order,buy,3830.12416,2.60827314,breakout_atr,ETHUSDT,okx_spot,9.990009969393062,29.332222408737714,-39.32223237813078,-39.32223237813078,9990.009990030607
205,order,sell,3907.21,2.60827314,breakout_atr,ETHUSDT,okx_spot,10.1910708953394,317.1138483611998,-126.24399331020112,-165.56622568833188,10180.879845081605
205,order,buy,3830.12416,0.03140485,breakout_atr,ETHUSDT,okx_spot,0.12028447472617598,0.35317391832400136,-0.47345839305017734,-166.03968408138206,10180.759560606877
205,order,sell,3907.21,0.03140485,breakout_atr,ETHUSDT,okx_spot,0.1227053439685,3.8182016629999973,-1.520037764644481,-167.55972184602655,10183.057724505234
210,order,buy,3998.81,2.02455859,breakout_atr,ETHUSDT,okx_spot,8.095825135277899,139.28963099200035,-147.38545612727825,-314.9451779733048,10174.961899369955
211,order,sell,3987.2,2.02455859,breakout_atr,ETHUSDT,okx_spot,8.072320010048,408.0902749862994,-439.66772022624764,-754.6128981995524,10143.384454130008
271,order,buy,4035.05,2.51130746,breakout_atr,ETHUSDT,okx_spot,10.133251166472999,-122.25044715280072,112.11719598632772,-642.4957022132247,10133.251202963535
272,order,sell,3994.61,0.58371455,breakout_atr,ETHUSDT,okx_spot,2.3317119785755005,121.98466665900003,-147.92179503957558,-790.4174972528003,10029.36221730256
272,order,buy,3994.61,0.58254829,breakout_atr,ETHUSDT,okx_spot,2.3270532247169,-4.800197909600137,2.4731446848832372,-787.9443525679171,10027.035164077843
272,order,sell,3994.61,2.51014119,breakout_atr,ETHUSDT,okx_spot,10.027035098985902,524.5693058862,-612.5481979550391,-1400.4925505229562,10017.008128978858
273,order,buy,3997.26,0.13147944,breakout_atr,ETHUSDT,okx_spot,0.5255575063344,-1.431811101600043,0.906253595265643,-1399.5862969276905,10016.482571499022
273,order,sell,3997.26,0.0667271,breakout_atr,ETHUSDT,okx_spot,0.26672556774600004,14.121456173000007,-14.388181884902965,-1413.9744788125934,10016.215845931276
273,order,sell,3997.26,0.06475234,breakout_atr,ETHUSDT,okx_spot,0.25883193858840003,-2.446990928599998,2.1881588501208533,-1411.7863199624726,10015.957013992687
