timestamp,reason,side,price,qty,strategy,symbol,exchange,fee_cost,slippage_pnl,realized_pnl,realized_pnl_total,equity_after
1046,order,buy,2444.139999999,4.08814813,breakout_atr,ETHUSDT,okx_spot,7.993605096363289,0.0,-7.993605096363289,-7.993605096363289,9992.006394903638
1048,order,sell,2444.64,4.08814813,breakout_atr,ETHUSDT,okx_spot,9.9940504445232,-0.0,-7.949976375435095,-15.943581471798385,9984.056418528202
1048,order,buy,2440.36,0.47927662,breakout_atr,ETHUSDT,okx_spot,0.93568599390656,0.0,-0.93568599390656,-16.879267465704945,9983.120732534295
1049,order,sell,2440.36,0.47927662,breakout_atr,ETHUSDT,okx_spot,1.1696074923832,-0.0,-1.1696074923832,-18.048874958088145,9981.951125041911
1316,order,buy,2601.2,1.78636277,breakout_atr,ETHUSDT,okx_spot,3.7173494698591996,0.0,-3.7173494698591996,-21.766224427947346,9978.233775572051
1320,order,sell,2594.45,1.78636277,breakout_atr,ETHUSDT,okx_spot,4.6346288886265,-0.0,-16.692577586126497,-38.45880201407384,9961.541197985925
1426,order,buy,2655.098688696665,3.7412608,breakout_atr,ETHUSDT,okx_spot,7.946733315321789,0.0,-7.946733315321789,-46.405535329395626,9953.594464670603
1427,order,sell,2656.2,1.78636277,breakout_atr,ETHUSDT,okx_spot,4.744936789674,-128.42161953529978,125.64402425608364,79.238488926688,9952.969820688693
1429,order,sell,2651.3,1.95489803,breakout_atr,ETHUSDT,okx_spot,5.183021146939001,-3.1278368480007113,-9.48123334863121,69.7572555780568,9938.207799194755
4264,order,buy,3181.288210965943,2.03889659,breakout_atr,ETHUSDT,okx_spot,5.189054148116529,0.0,-5.189054148116529,64.56820142994027,9933.01874504664
4265,order,sell,3179.36,1.95489803,breakout_atr,ETHUSDT,okx_spot,6.215324600660801,-1032.3034537218,1022.3186733023929,1086.8868747323331,9922.871997682716
4265,order,sell,3179.36,0.08399855,breakout_atr,ETHUSDT,okx_spot,0.26706162992800003,-44.49067199300003,44.061643437838626,1130.9485181701718,9922.604936052789
5631,order,buy,3125.359999999,1.42391088,breakout_atr,ETHUSDT,okx_spot,3.5601872863323014,0.0,-3.5601872863323014,1127.3883308838394,9919.044748226455
5632,order,sell,3133.18,1.42391088,breakout_atr,ETHUSDT,okx_spot,4.4613690909984,-688.4324322624,695.1060456951424,1822.4943765789817,9925.718362296682
5641,order,buy,3134.016941894724,1.69965514,breakout_atr,ETHUSDT,okx_spot,4.261398403310759,0.0,-4.261398403310759,1818.232978175671,9921.45696390174
5642,order,sell,3138.29,0.4469886,breakout_atr,ETHUSDT,okx_spot,1.4027798534940001,-218.39416007400007,218.90138850346858,2037.1343666791395,9927.316909263129
5645,order,sell,3133.94,1.25266654,breakout_atr,ETHUSDT,okx_spot,3.9257817763676,-4.371806224600297,0.34964197499014027,2037.4840086541296,9917.942027994259
9296,order,buy,3622.079999999,1.00184358,breakout_atr,ETHUSDT,okx_spot,2.9030060753963185,0.0,-2.9030060753963185,2034.5810025787334,9915.039026800263
9451,order,sell,3703.29,1.00184358,breakout_atr,ETHUSDT,okx_spot,2.9680938491025604,0.0,78.39162816432969,2112.9726307430633,9993.430650896064
13549,order,buy,3845.19,2.59686576,breakout_atr,ETHUSDT,okx_spot,7.98835380135552,0.0,-7.98835380135552,2104.984276941708,9985.442298513708
13552,order,sell,3860.23,2.59686576,breakout_atr,ETHUSDT,okx_spot,10.024499112724799,-52.89815553119972,81.93051967997582,2186.9147966216838,10014.474660581782
13552,order,buy,3860.23,0.42090614,breakout_atr,ETHUSDT,okx_spot,1.2998356070497599,0.0,-1.2998356070497599,2185.614961014634,10013.174824974732
13560,order,sell,3769.06,0.42090614,breakout_atr,ETHUSDT,okx_spot,1.5864204960283999,-0.0,-39.96043312942847,2145.6545278852054,9973.214390783203
80910,order,buy,4210.08,1.52633729,breakout_atr,ETHUSDT,okx_spot,5.14080167830656,0.0,-5.14080167830656,2140.513726206899,9968.073593515099
80913,order,sell,4209.36,1.52633729,breakout_atr,ETHUSDT,okx_spot,6.424903135034399,-0.0,-7.523862485334392,2132.9898637215642,9960.549727524063
85813,order,buy,4533.94,0.9407009,breakout_atr,ETHUSDT,okx_spot,3.4120651508368,0.0,-3.4120651508368,2129.5777985707273,9957.137665619026
85821,order,sell,4517.45,0.9407009,breakout_atr,ETHUSDT,okx_spot,4.249569280705,-0.0,-19.761723883105642,2109.8160746876215,9937.375938332423
