timestamp,reason,side,price,qty,strategy,symbol,exchange,fee_cost,slippage_pnl,realized_pnl,realized_pnl_total,equity_after
3539,order,buy,3978.96,1.87886705,breakout_atr,ETHUSDT,okx_spot,7.475936837268001,21.156042982999555,-28.631979820267556,-28.631979820267556,9992.524063162731
3549,order,sell,3984.78,1.87886705,breakout_atr,ETHUSDT,okx_spot,7.486871843499,10.202248081500546,-6.754113693999238,-35.3860935142668,9995.972197550233
5883,order,buy,3386.536732772914,2.61395679,breakout_atr,ETHUSDT,okx_spot,8.852260687216175,14.228465328025727,-23.0807260152419,-58.4668195295087,9987.119936863017
5888,order,sell,3388.0,2.61395679,breakout_atr,ETHUSDT,okx_spot,8.85608560452,9.880756666200524,-14.911924966894846,-73.37874449640354,9982.088768562322
6251,order,buy,3635.63,2.74288545,breakout_atr,ETHUSDT,okx_spot,9.972116628583501,3.4286068125,-13.400723441083501,-86.77946793748704,9972.116651933738
6252,order,sell,3640.87,2.61395679,breakout_atr,ETHUSDT,okx_spot,9.5170768580073,670.8720101535002,-666.6919534319081,-753.4714213693952,9976.972294833731
6253,order,buy,3639.57,0.37999204,breakout_atr,ETHUSDT,okx_spot,1.3830076290228002,-1.0221785876000207,-0.3608290414227795,-753.832250410818,9975.421679946709
6264,order,sell,3639.48,0.5089207,breakout_atr,ETHUSDT,okx_spot,1.8522067092360002,1.7761332430001204,-3.1661638948364326,-756.9984143056545,9973.523670374472
6293,order,buy,3649.6000211134906,2.16263254,breakout_atr,ETHUSDT,okx_spot,7.892743763644722,41.457620131078194,-49.35036389472292,-806.3487782003774,9965.630926610827
6294,order,sell,3650.55,0.5089207,breakout_atr,ETHUSDT,okx_spot,1.8578404613850001,7.409885392000204,-8.784261933477556,-815.1330401338549,9965.827541401723
6298,order,sell,3650.02,1.65371184,breakout_atr,ETHUSDT,okx_spot,6.0360812902368,0.0,-5.341557233066189,-820.4745973669211,9958.914992836282
6898,order,buy,3272.43,3.04023799,breakout_atr,ETHUSDT,okx_spot,9.948966005615699,3.2834570292011613,-13.23242303481686,-833.707020401738,9948.966026830669
6928,order,sell,3265.74,3.04023799,breakout_atr,ETHUSDT,okx_spot,9.9286268134626,0.0,-30.267818966562757,-863.9748393683008,9918.698207864107
6928,order,buy,3245.12,0.39120843,breakout_atr,ETHUSDT,okx_spot,1.2695183003616,11.106407327700127,-12.375925628061728,-876.3507649963625,9917.428689563745
6928,order,sell,3265.74,0.39120843,breakout_atr,ETHUSDT,okx_spot,1.2775850181882,0.0,6.789132808411784,-869.5616321879507,9924.217822372157
8267,order,buy,3329.91,2.97734879,breakout_atr,ETHUSDT,okx_spot,9.914303509308901,23.789016832100707,-33.70332034140961,-903.2649525293604,9914.303518862847
8268,order,sell,3313.99,2.97734879,breakout_atr,ETHUSDT,okx_spot,9.8669041165721,205.0500111672997,-262.316308020672,-1165.5812605500323,9857.037222009474
8268,order,buy,3313.99,0.37401245,breakout_atr,ETHUSDT,okx_spot,1.2394735191755,8.942637679500116,-10.182111198675615,-1175.7633717487079,9855.797748490297
8268,order,sell,3313.99,0.37401245,breakout_atr,ETHUSDT,okx_spot,1.2394735191755,18.0461007125,-19.2855742316755,-1195.0489459803835,9854.558274971123
13546,order,buy,1999.46,4.92368617,breakout_atr,ETHUSDT,okx_spot,9.844713549468201,-3.3481065956003135,-6.496606953867888,-1201.5455529342514,9844.713561421653
13558,order,sell,1979.07,4.92368617,breakout_atr,ETHUSDT,okx_spot,9.7443195884619,0.0,-110.13828059476242,-1311.6838335290138,9734.57528082689
13558,order,buy,1977.84,3.03711473,breakout_atr,ETHUSDT,okx_spot,6.006926997583199,63.597182446200165,-69.60410944378336,-1381.287942972797,9728.568353829307
13560,order,sell,1982.46,3.03711473,breakout_atr,ETHUSDT,okx_spot,6.0209584676358,5.345321924799972,2.6651896601645255,-1378.6227533126325,9736.57886541427
13606,order,buy,2008.3868268512194,4.84311681,breakout_atr,ETHUSDT,okx_spot,9.7268520021057,17.256863773799985,-26.983715775905686,-1405.6064690885382,9726.852013412165
13608,order,sell,2008.91,4.84311681,breakout_atr,ETHUSDT,okx_spot,9.7293857907771,4.407236297100396,-11.602833416477406,-1417.2093025050156,9719.656416292788
13608,order,buy,2008.3868268512194,0.26997761,breakout_atr,ETHUSDT,okx_spot,0.5422194754687759,0.9619769707239625,-1.5041964461927384,-1418.7134989512083,9719.114196817318
13608,order,sell,2008.91,0.26997761,breakout_atr,ETHUSDT,okx_spot,0.5423607205051,0.2456796251000221,-0.6467953092812416,-1419.3602942604896,9718.713081133137
13657,order,buy,2006.547223690086,3.72465325,breakout_atr,ETHUSDT,okx_spot,7.473692637995755,-22.74729056575545,15.273597927759695,-1404.0866963327298,9711.239388495142
13657,order,sell,2010.0,3.72465325,breakout_atr,ETHUSDT,okx_spot,7.4865530325,7.4493065,-2.075465028255631,-1406.1621613609855,9716.613229966886
13659,order,buy,1998.64,3.40242876,breakout_atr,ETHUSDT,okx_spot,6.8002302168864,31.03015029119963,-37.83038050808603,-1443.9925418690716,9709.81299975
13669,order,sell,2012.28,0.84848595,breakout_atr,ETHUSDT,okx_spot,1.707391307466,3.631519865999977,6.2344371845339985,-1437.7581046845376,9754.514736728934
13924,order,sell,1994.64,2.5539428,breakout_atr,ETHUSDT,okx_spot,5.094196466592001,0.0,-15.309967666592064,-1453.0680723511296,9704.368989093942
